,Water_Consumption[BCM]
3768,0.0
3769,3.278245512272071e-05
3770,4.094071334056878e-05
3771,0.0002166124806602595
3772,0.0001928986876944874
3773,0.0006714086351069428
3774,0.0010304278998918039
3775,0.0015194690868667198
3776,0.002914267930998992
3777,0.007728426768060792
3778,0.0026799269383549857
3779,0.003375520757232719
3780,0.00570878322571925
3781,0.007109984359730612
3782,0.005321787250962525
3783,0.0024721774100429244
3784,0.0007111446271023818
3785,0.000626297757060578
3786,0.0013352780680120303
3787,0.0014507210431063517
3788,0.0
3789,7.51512710799115e-05
3790,0.0
3791,0.00011079521089827153
3792,0.0
3793,0.0011334626016066911
3794,6.944562273774273e-05
3795,0.0006995717633149917
3796,0.0038582044614805786
3797,0.01068820378194354
3798,0.010879877068488145
3799,0.005224663244230154
3800,0.0028090242914073356
3801,0.004462304205053751
3802,0.012941339453478196
3803,0.013061646534263298
3804,0.01148159831356159
3805,0.008995880166039015
3806,0.007786093697929503
3807,0.012230575597855571
3808,0.005131304276701333
3809,0.0
3810,0.0
3811,0.0
3812,0.0
3813,0.0
3814,0.0
3815,0.0
3816,0.0
3817,0.0
3818,0.0
3819,0.0
3820,0.0
3821,0.0
3822,0.0
3823,9.965995723611606e-06
3824,0.00011314691675696124
3825,0.0030648010539911716
3826,0.0025829810070281
3827,0.0024726874053631136
3828,0.003837600499405165
3829,0.0018980878015743678
3830,0.0030956558557513683
3831,0.005065753373890096
3832,0.003316155163686385
3833,0.005904272453402844
3834,0.002832366236996343
3835,0.0011012379643611713
3836,5.930816546806082e-05
3837,0.004886159853830663
3838,0.0026841803336698066
3839,5.8118107284716736e-05
3840,0.00045103227970309833
3841,0.0002820487540746652
3842,4.016999123707268e-05
3843,7.49552594254957e-05
3844,0.0
3845,0.0
3846,0.0006742534740273343
3847,0.004739776570871145
3848,0.004713269352741022
3849,0.001815949314265648
3850,0.007013888371750617
3851,0.005272564456915034
3852,0.004377584274293147
3853,0.008272589645483665
3854,0.008556543034357052
3855,0.01140643733615306
3856,0.004086880469913269
3857,0.003032514509245963
3858,0.005681904786741727
3859,0.034477169701304884
3860,0.007085801020507449
3861,0.0009497548895674151
3862,0.0
3863,0.0
3864,0.0
3865,0.0
3866,0.0
3867,0.0
3868,0.0
3869,0.0
3870,0.0
3871,0.0
3872,0.0
3873,1.637352459735123e-05
3874,5.542485760194009e-05
3875,0.00012053927696222118
3876,7.375737182013595e-05
3877,0.0003995651812176288
3878,0.0009186495178134788
3879,0.0021463045916167134
3880,0.0043725177644722115
3881,0.005107091126396053
3882,0.005927845739333153
3883,0.005891559652377553
3884,0.00419671737956657
3885,0.004569560890409367
3886,0.0010586534959565012
3887,0.0002236256700486962
3888,0.0005038708274005656
3889,0.0031230103305238802
3890,0.001553779823404016
3891,0.001234104090911869
3892,2.1539350009821704e-06
3893,0.0020643558510884904
3894,0.0
3895,0.0
3896,0.0
3897,0.0
3898,0.003193953032153084
3899,0.006715411867933344
3900,0.0032878756516712066
3901,0.009884655247910355
3902,0.011629516438810265
3903,0.010102240079824333
3904,0.005838620329381338
3905,0.009212585864492839
3906,0.0028261300074478636
3907,0.0031435805142169533
3908,0.003990464532392993
3909,0.0023207325407285984
3910,0.002060969515351336
3911,0.018257611315521064
3912,0.007648338020836039
3913,0.0
3914,0.0
3915,0.0
3916,0.0
3917,0.0
3918,0.0
3919,0.0
3920,0.0
3921,0.0
3922,0.0
3923,0.0
3924,0.0
3925,0.0
3926,0.0
3927,4.2111642627380655e-05
3928,8.154898914325179e-05
3929,0.0005257550792813852
3930,0.0014106690097852965
3931,0.003669321628298425
3932,0.003465865232957357
3933,0.002198069007719875
3934,0.0063412799958542
3935,0.005049298532939972
3936,0.006564480637840361
3937,0.0008420099526718421
3938,0.0005393559540341868
3939,0.0017782875331935316
3940,0.006094914397663218
3941,0.0011279891271249766
3942,0.0001288691373904411
3943,0.0
3944,0.0007321983168932538
3945,0.00023468086136353938
3946,0.0005401706485701411
3947,0.0
3948,0.0
3949,0.002390218390461049
3950,0.003994221253262048
3951,0.0013445452102476291
3952,0.007535236133918748
3953,0.008922820189069243
3954,0.010307936911059667
3955,0.009711771839909653
3956,0.0077993256003028345
3957,0.0028818464448349865
3958,0.005214605927263404
3959,0.004877810568943885
3960,0.007090712671126885
3961,0.005208217325959771
3962,0.0032958436357739436
3963,0.010643305506630495
3964,0.00044491993267337213
3965,0.0
3966,0.0
3967,0.0
3968,0.0
3969,0.0
3970,0.0
3971,0.0001752036674133679
3972,0.0
3973,0.0
3974,0.0
3975,0.0
3976,0.0
3977,0.00011163851509659423
3978,0.00013338180008681615
3979,0.00019758327672061377
3980,9.543631351517943e-05
3981,0.0003463379594827197
3982,0.0015344784851086088
3983,0.0037904158644211073
3984,0.0006895493570007185
3985,0.0028641383303638517
3986,0.00543664755900365
3987,0.006783141704751213
3988,0.003119960165231822
3989,0.00020342487902770884
3990,0.0034506636745390107
3991,0.00671766944063866
3992,0.0023159999791874104
3993,0.0
3994,0.0017748523897565239
3995,0.00766436897824006
3996,0.00494596537241114
3997,0.0004458352721731174
3998,0.0
3999,0.0
4000,0.0014893256234339673
4001,0.0018971946910097963
4002,0.0016982590023678363
4003,0.0007243996283982926
4004,0.0002732428008586504
4005,0.002557454238543385
4006,0.007044450078284051
4007,0.010570332347762796
4008,0.012967682374942436
4009,0.006914976427861511
4010,0.004898699461202782
4011,0.005137792930580597
4012,0.0066072245862964
4013,0.0057732082102924
4014,0.011032902974750146
4015,0.006413335568481983
4016,0.0
4017,0.0
4018,0.0
4019,0.0
4020,1.3303757346113485e-05
4021,2.6307315844665726e-05
4022,0.0
4023,0.0
4024,0.0
4025,0.0
4026,0.0
4027,0.0
4028,0.0
4029,4.6789985975617593e-05
4030,0.00010622655277337279
4031,0.0
4032,0.00021000164866270265
4033,0.0012379985108882158
4034,0.0030420421207165496
4035,0.007715118376367418
4036,0.01078147423842614
4037,0.006820573300168975
4038,0.007235206175634622
4039,0.0012990742053436179
4040,0.0008817390280211849
4041,0.0035351881080435904
4042,0.0006058607479790843
4043,0.00037128568112646166
4044,0.0021378925019063097
4045,0.008865361404800926
4046,0.007576325927719078
4047,0.0018078721103672
4048,0.0004372332187224172
4049,4.004033864974785e-05
4050,0.00027588991646575135
4051,0.00037609775083850686
4052,0.001513919800316206
4053,0.008213019149592556
4054,0.002128563653664487
4055,0.0010108892534429524
4056,0.004251549943679314
4057,0.00934422314604995
4058,0.004836407076829915
4059,0.002964923235924154
4060,0.003667862144848648
4061,0.0033514602971950564
4062,0.005768230852467335
4063,0.005717510015900787
4064,0.015659688381079822
4065,0.014297346485456363
4066,0.00019856635927962277
4067,8.567318430956821e-05
4068,8.348048787412209e-06
4069,0.0
4070,0.0
4071,0.0
4072,0.0
4073,0.0
4074,0.0
4075,2.4555174077460676e-05
4076,0.0
4077,0.0
4078,0.0
4079,0.0
4080,0.00010594896394835237
4081,5.5496166139398985e-06
4082,0.00021837418347850658
4083,0.002141295026203349
4084,0.005247307312038265
4085,0.005828291447166435
4086,0.007571130939306903
4087,0.0040739753271047865
4088,0.004937107843548105
4089,0.0007223368639989538
4090,0.0004976598839346942
4091,0.007141186228940377
4092,0.007494932542479243
4093,0.002398809529347622
4094,0.0029550664745249945
4095,0.01860814516240539
4096,0.05754355631598157
4097,0.003533904207340969
4098,0.0
4099,0.0
4100,5.600271490043802e-05
4101,0.0
4102,0.0011745108575674126
4103,0.008246744878062942
4104,0.004105452544913749
4105,0.0003146892316242422
4106,0.013455666259561431
4107,0.0059852550595372676
4108,0.008906720698389716
4109,0.007160413138195921
4110,0.005720343586447051
4111,0.0049965779940086864
4112,0.005145293576934134
4113,0.0032942814162965793
4114,0.0037853779903220465
4115,0.012653218829257573
4116,0.006167046067637635
4117,0.0
4118,0.0
4119,0.0
4120,0.0
4121,0.0
4122,0.0
4123,0.00015566362565653367
4124,4.092979784039521e-05
4125,0.0
4126,0.0
4127,0.0
4128,0.0
4129,2.4453656188357612e-05
4130,3.257904119699283e-05
4131,0.0002492207761555687
4132,0.0005680481648058874
4133,0.003907158698810657
4134,0.007676245340400933
4135,0.0070929491237478656
4136,0.0046122979731630515
4137,0.0029070337900130227
4138,0.0001085639720238056
4139,0.000925273211288685
4140,0.005765890636390143
4141,0.004309264863726241
4142,0.00559691995738459
4143,0.005677305267067396
4144,0.015475701636314319
4145,0.04909526203024826
4146,0.002686390236094019
4147,0.0
4148,0.0015608994060252717
4149,0.0007180441729589912
4150,0.0018771260370799283
4151,0.010155478837117806
4152,0.007621682086999552
4153,0.003205282133333452
4154,0.0017588885318699514
4155,0.004802581944616609
4156,0.001327139628157346
4157,0.004049033692944456
4158,0.009567940706628681
4159,0.0030349160934786085
4160,0.007056310293168607
4161,0.00448836718173856
4162,0.004052879229879926
4163,0.003724612023592545
4164,0.009333532466180997
4165,0.008609555539984735
4166,9.592046445877862e-06
4167,0.0
4168,0.0
4169,0.0
4170,0.0
4171,0.0
4172,0.0
4173,0.0
4174,0.0
4175,1.6339925636195084e-05
4176,0.0
4177,0.0
4178,0.00024836802003179047
4179,0.00024628912023370826
4180,0.0003064383223584534
4181,0.0019701261567883627
4182,0.0018043962574168886
4183,0.0036754351009342075
4184,0.005512899616524752
4185,0.0048117136335727615
4186,0.00471434061993012
4187,0.0014681146737740459
4188,0.00034193878791043234
4189,0.0015110293355930578
4190,0.003967312117300595
4191,0.006958873843949544
4192,0.010070482058492772
4193,0.010323018634816756
4194,0.008765462421804605
4195,0.0007909509384459404
4196,2.4055793960223022e-05
4197,0.0002485555208684614
4198,0.001502596472152315
4199,0.00210505784967568
4200,0.005302357041606617
4201,0.0013158558940373046
4202,2.440385241035635e-05
4203,0.00105057957089001
4204,0.0017392755362222556
4205,0.0031294368318135943
4206,0.003959223960685609
4207,0.0021891716187860608
4208,0.002120085276077639
4209,0.0016423772222673649
4210,0.008032306015938703
4211,0.0044779331074130055
4212,0.004896549106249221
4213,0.002984591374503463
4214,0.01055317760591871
4215,0.0016704404824438642
4216,0.0
4217,0.0
4218,0.0
4219,0.0
4220,0.0
4221,0.0
4222,0.0
4223,0.0
4224,0.0
4225,0.0
4226,2.670893093896221e-05
4227,0.0015042025578208011
4228,0.00021964469297231515
4229,0.00024948640097354624
4230,0.0017087475714113135
4231,0.0019279468363352474
4232,0.0013251898053224635
4233,0.003957666281859639
4234,0.005513435988199086
4235,0.004614533059744275
4236,0.0022288485840342605
4237,0.0001185898109361861
4238,0.0009255178536581167
4239,0.005040890694933865
4240,0.006049944685671241
4241,0.00886318746597389
4242,0.013547316573384722
4243,0.01025603992890747
4244,0.0030075750618678123
4245,0.00028575510300051453
4246,0.0
4247,0.0002629098232427072
4248,0.0016343617896518933
4249,0.002059545486139678
4250,1.595215220032152e-05
4251,0.0
4252,3.713598029772685e-05
4253,0.0005286034948358715
4254,0.005434242468280056
4255,0.005813185900902967
4256,0.0006400647339887739
4257,0.0009109599683768679
4258,0.0016445057393992574
4259,0.0031253215748346976
4260,0.0027350379454774898
4261,0.00456650474589345
4262,0.003944611299793639
4263,0.011226399692767676
4264,0.03953656502467416
4265,0.001279091233159864
4266,0.0
4267,0.00023286155563108447
4268,0.0
4269,0.0
4270,0.0
4271,0.0
4272,0.0
4273,0.0
4274,0.0
4275,1.1626230839010144e-05
4276,0.00013711298031233275
4277,0.0001891859586621857
4278,0.0006042906740071321
4279,0.0027080699428814396
4280,0.0005417962790696765
4281,0.0005728703256448416
4282,0.001899079968418831
4283,0.003380569208558142
4284,0.0007089858356551111
4285,0.0035468868707330503
4286,0.0009801187846376416
4287,0.0007073909440364234
4288,0.004459302146088335
4289,0.0089015972268054
4290,0.00960277716232471
4291,0.0052985106797666425
4292,0.010074258035176385
4293,0.007947481045407438
4294,0.00046276810564846536
4295,1.9736525116776104e-05
4296,0.0003416884182229756
4297,0.0020981922934660314
4298,0.002159924719446771
4299,0.0
4300,0.0
4301,9.553000124411529e-05
4302,0.0015188537574157717
4303,0.016040854724744726
4304,0.014365983539343088
4305,0.005996498601747771
4306,0.0025628057930317623
4307,0.026724246680686174
4308,0.005810822242892054
4309,0.006213501802945981
4310,0.017954476541002965
4311,0.032755627899139945
4312,0.03575419105303829
4313,0.07251733552778118
4314,0.023298614473203597
4315,0.0
4316,0.0
4317,0.0
4318,0.0
4319,0.0
4320,0.0
4321,0.0
4322,4.0846535754215096e-05
4323,0.0
4324,2.44541132099173e-05
4325,6.612981781775815e-05
4326,0.00040538396439435755
4327,0.0008846503277757816
4328,0.002120723435189574
4329,0.0010017212026284354
4330,0.0008758061840755765
4331,0.00015129954463559335
4332,0.0
4333,0.0015442096440900347
4334,0.0015140764825157206
4335,0.0009183085353977024
4336,0.002267085963365336
4337,0.009758821767398491
4338,0.011153491399268505
4339,0.006631327956822264
4340,0.009919760561208682
4341,0.009653976914904668
4342,0.00640659296018622
4343,0.0001794765598546673
4344,0.00044544337292502507
4345,0.005491317809678885
4346,0.002002711457913159
4347,0.0
4348,1.5935857421818552e-05
4349,0.0008821143470053791
4350,0.002914049402845273
4351,0.014754277235731713
4352,0.018305752715324353
4353,0.010690501905907986
4354,0.003277902406751783
4355,0.00938708897259032
4356,0.006093098483090241
4357,0.003345169298316747
4358,0.010564909381474183
4359,0.01966906503493881
4360,0.011432006464156666
4361,0.04741801367891174
4362,0.05794639078014147
4363,3.447340186067956e-05
4364,0.0
4365,0.0
4366,0.0
4367,0.0
4368,0.0
4369,3.8170336882880847e-05
4370,0.0
4371,0.0
4372,0.0
4373,0.0
4374,1.6292035402668054e-05
4375,0.0
4376,0.0002474652855551694
4377,0.00023209004636227067
4378,0.00021739231058009523
4379,8.193019938859627e-05
4380,1.620435930862238e-05
4381,8.937374797604616e-05
4382,0.0008007346067939699
4383,0.0022983591480429835
4384,0.003328447609827234
4385,0.0007139465919165528
4386,0.0015998524858006856
4387,0.007804021875274422
4388,0.0058152667167350605
4389,0.008043902271317023
4390,0.005588551039509748
4391,0.005360889521797386
4392,0.004943757198174392
4393,0.006190957602551727
4394,0.011853904230691801
4395,0.003414543222406038
4396,7.45069060375551e-05
4397,0.0004129555631274398
4398,0.0034586886888971053
4399,0.005906636190924495
4400,0.013849088603987878
4401,0.00906156635545144
4402,0.004282985981782938
4403,0.00790437262875865
4404,0.010433761275339314
4405,0.008305488512469844
4406,0.002634691498327595
4407,0.007715076576558698
4408,0.013357247179842088
4409,0.0064125636344353285
4410,0.00286944140877966
4411,0.029488910949141234
4412,0.024133169315084305
4413,0.0
4414,0.0
4415,0.0
4416,0.0
4417,0.0
4418,0.00015268790803698237
4419,8.611285540701374e-05
4420,0.0
4421,0.0
4422,0.0
4423,3.1703517968603434e-07
4424,1.6548566367160618e-07
4425,0.0
4426,8.355086755211807e-05
4427,0.0001438152956279587
4428,5.319706995515392e-05
4429,3.2408884277509796e-05
4430,8.905898881780699e-05
4431,0.0
4432,0.001105741765337212
4433,0.0019016054489033743
4434,0.0012254840672271416
4435,0.0011762164737556884
4436,0.0062443903603866995
4437,0.009304828841192332
4438,0.007227680468651014
4439,0.00484988236762251
4440,0.005063257476776137
4441,0.008631265421779862
4442,0.003583849013603393
4443,0.00871767489875579
4444,0.005226681287638811
4445,0.0017857210367025723
4446,0.001770947090299946
4447,0.007750009696596532
4448,0.00609310950271183
4449,0.021217462174497204
4450,0.015865565429365767
4451,0.010648969586596122
4452,0.008533758522230728
4453,0.003141679028113519
4454,0.006283098286447025
4455,0.0011031702161068975
4456,0.0019884108024229444
4457,0.0027598881820677062
4458,0.0020210481136659474
4459,0.005699536650137568
4460,0.007252170529708916
4461,0.010283756657618217
4462,0.0010391116303024345
4463,0.0
4464,0.0
4465,0.0
4466,0.0
4467,0.0
4468,0.0
4469,9.926306035394596e-05
4470,0.0
4471,0.0
4472,0.0
4473,0.0
4474,2.7501827407942837e-07
4475,0.0
4476,0.00026578119427702875
4477,0.0
4478,3.245119730848571e-05
4479,8.100473472973402e-05
4480,0.0001546118740795648
4481,5.7491618851893364e-05
4482,9.428079128561975e-05
4483,7.917188454539848e-05
4484,0.0007200122015829671
4485,0.0008770789248504465
4486,0.002915844611041118
4487,0.00892816694733805
4488,0.008718072380929672
4489,0.01256882304675821
4490,0.009621774285369698
4491,0.0094400692789678
4492,0.006339701517762015
4493,0.006743301818600668
4494,0.009524827509544687
4495,0.0070832440082594095
4496,0.005151020365901576
4497,0.01269286709871551
4498,0.018191082628721468
4499,0.021228807424905315
4500,0.018960677015326895
4501,0.01607076341574474
4502,0.0059982308836919905
4503,0.007269420275347185
4504,0.005479216759662079
4505,0.00744063151888448
4506,0.005207677914336959
4507,0.002031946764991424
4508,0.0016812374760296518
4509,0.004950095238827329
4510,0.011045759502708722
4511,0.012354830236891679
4512,0.009870879123372082
4513,0.0
4514,0.0
4515,0.0
4516,0.0
4517,0.0
4518,0.0
4519,0.0
4520,0.0
4521,0.0
4522,0.0
4523,0.0
4524,0.0
4525,5.6869391560058466e-05
4526,0.00020299003332389595
4527,1.622335741008436e-05
4528,1.6198835276864595e-05
4529,0.000414755731475425
4530,0.0004155099607237817
4531,0.00017210932939060798
4532,0.0004449363440145577
4533,0.0008592112510442086
4534,0.0016797670745284591
4535,0.002736870888769188
4536,0.008098291318676565
4537,0.010267461216848385
4538,0.012747323513861214
4539,0.012054435329064169
4540,0.013552879232296422
4541,0.006852619838226939
4542,0.0071080880970121095
4543,0.006715386638836579
4544,0.006961970758022283
4545,0.011131346852511863
4546,0.01580278778332813
4547,0.014027635456633158
4548,0.012953299705570178
4549,0.015944523657412796
4550,0.00805640159321069
4551,0.0041480017454202985
4552,0.010258814082461347
4553,0.009600438038872224
4554,0.00634232275617023
4555,0.0054192821498881515
4556,0.003553479031036745
4557,0.004320350213804488
4558,0.010836390272568953
4559,0.009843744379037525
4560,0.0073709346115350596
4561,0.012485566851670406
4562,0.007590898952749399
4563,0.0
4564,0.0
4565,0.0
4566,0.0
4567,0.0
4568,0.0
4569,0.0
4570,0.0
4571,0.0
4572,0.0
4573,2.442169930089587e-05
4574,7.319088235618697e-05
4575,0.0
4576,0.0
4577,0.0
4578,0.0
4579,0.0003014794010399677
4580,0.0
4581,0.0
4582,5.7501678248764475e-05
4583,0.00044266028415596557
4584,0.0005478944909723393
4585,0.0008579870946888541
4586,0.0035623647061135168
4587,0.00867817735948711
4588,0.008383273659269245
4589,0.010248347283175526
4590,0.00870170336782494
4591,0.014248855067194123
4592,0.011959101391256194
4593,0.006176439219964205
4594,0.004963709724063968
4595,0.011387674766807703
4596,0.015278389371839035
4597,0.01624063398058165
4598,0.016057860012907887
4599,0.012405081515805995
4600,0.007204954016264608
4601,0.009778676663534458
4602,0.0119704225119566
4603,0.009738993577643105
4604,0.008196410704200924
4605,0.004155717645417331
4606,0.003936675320557374
4607,0.004312610671237069
4608,0.0065917224599863645
4609,0.008049081665594902
4610,0.007737582723543791
4611,0.012754574560070193
4612,0.04434704998292367
4613,0.0066024497274337355
4614,0.0
4615,0.0
4616,0.0
4617,0.0
4618,0.0
4619,0.0
4620,0.0
4621,0.0
4622,0.0
4623,0.0
4624,2.083225434715374e-05
4625,7.323012083184194e-05
4626,8.881356131826812e-05
4627,0.0
4628,0.0
4629,0.0
4630,0.011435606426259447
4631,0.017558311826745176
4632,0.008713689048411891
4633,3.82779770628037e-07
4634,0.00010488154959462522
4635,0.0012218362993018953
4636,0.0024502603791694303
4637,0.0007485390381178768
4638,0.009611391982092996
4639,0.009487926654466322
4640,0.007167729555581502
4641,0.008002046330538453
4642,0.010590733863159705
4643,0.01454896402533445
4644,0.010976819702345141
4645,0.0026194280706964665
4646,0.008599416965275723
4647,0.005746974374451085
4648,0.012842627136512706
4649,0.012540929206451881
4650,0.010285574212080697
4651,0.009229163723760524
4652,0.025085208420103415
4653,0.012064081830816904
4654,0.008742579988650193
4655,0.01036208639916999
4656,0.007403369955369684
4657,0.005315388127917605
4658,0.0062699615504425675
4659,0.008142100891250685
4660,0.00991774137206069
4661,0.014882481277694856
4662,0.014624504885956558
4663,0.02565132802236209
4664,0.06647712971229298
4665,0.013696075173998274
4666,0.0
4667,0.0
4668,0.0
4669,0.0
4670,0.0
4671,0.0
4672,0.0
4673,0.0001333283000756683
4674,0.0
4675,0.0
4676,5.788961990295329e-05
4677,0.0
4678,0.0
4679,0.0
4680,0.0
4681,0.0
4682,0.00012603645973852055
4683,0.008651100236433288
4684,2.5495593649767642e-05
4685,0.00023958890732310407
4686,0.0
4687,6.431479165797211e-05
4688,0.0025141140221928565
4689,0.0006299498972242817
4690,0.006902418381427964
4691,0.01059420858020002
4692,0.006320625961132122
4693,0.006215637351182854
4694,0.010464861942103545
4695,0.011863545011694919
4696,0.010598965264475404
4697,0.0007747000202599119
4698,0.01263929595278442
4699,0.0052757425795311634
4700,0.013325190478347453
4701,0.011395841807807188
4702,0.0018127551921326597
4703,0.006882981989472087
4704,0.015644643546879094
4705,0.010891664869075127
4706,0.006488182955590087
4707,0.007774673204638809
4708,0.00912319588986806
4709,0.010258063563410816
4710,0.00937722206848227
4711,0.010173246623589195
4712,0.0090270808002086
4713,0.005417028628118209
4714,0.01132143096817284
4715,0.009402267759817928
4716,0.027349513452728662
4717,0.03171929287065635
4718,0.0042963382655759165
4719,0.0004559185040504758
4720,0.0
4721,0.0
4722,0.0
4723,0.0
4724,0.0
4725,0.0
4726,0.0
4727,0.0
4728,0.0
4729,0.0
4730,4.887072675652377e-05
4731,0.0
4732,0.0
4733,0.0
4734,4.6874331779368603e-07
4735,0.0
4736,0.0
4737,0.00023578238600448678
4738,0.0
4739,5.6526334608599564e-05
4740,0.00011028995976183479
4741,0.0
4742,0.002160857814983878
4743,0.0017212126237472277
4744,0.005239482675694887
4745,0.008302261204535167
4746,0.01069355278174651
4747,0.00355918908030838
4748,0.006217951602074671
4749,0.0092410611735619
4750,0.010718008581070863
4751,0.0026667822740435356
4752,0.0067646680244562996
4753,0.0019548113043640334
4754,0.019402843496561732
4755,0.010981898777174875
4756,0.009422656230796484
4757,0.010580796986712387
4758,0.017009537584509613
4759,0.008364042840300153
4760,0.006171623824834649
4761,0.006208184387433554
4762,0.00676330950560602
4763,0.010354620816090308
4764,0.009097125003130578
4765,0.007753468110081317
4766,0.011862616775596347
4767,0.015458068513600981
4768,0.0157334397761118
4769,0.016054721997296656
4770,0.015140479197936017
4771,0.012794014582666642
4772,0.011382572579528611
4773,0.04008333899707155
4774,0.007630804513344016
4775,0.0004153977795564815
4776,0.0
4777,0.0
4778,0.0
4779,0.0
4780,0.0
4781,0.0
4782,0.0
4783,0.0
4784,0.0
4785,0.0
4786,0.0
4787,8.434093571720573e-06
4788,0.0
4789,1.6445670374411855e-05
4790,0.0
4791,0.0
4792,0.0
4793,0.0007318202801607273
4794,0.0009739308558050852
4795,0.00018740221477823462
4796,0.000687064768940782
4797,0.00011826313933171608
4798,0.0005454098515047067
4799,0.0012623668822934154
4800,0.004603357458067613
4801,0.008188823230485209
4802,0.005600511559660629
4803,0.007048919185173593
4804,0.008033323334558798
4805,0.00842861313297882
4806,0.009903529000089197
4807,0.0053708943134756345
4808,0.004250367665238725
4809,0.004394420747091383
4810,0.014121654559835727
4811,0.016140909141027452
4812,0.0019371022417571716
4813,0.008016165956399002
4814,0.023286809035419784
4815,0.009133563533436277
4816,7.29056471689871e-05
4817,0.005278967643610721
4818,0.009131217074917134
4819,0.010966918917812372
4820,0.01181761925877952
4821,0.007290687201462011
4822,0.00733475754013551
4823,0.008908279623593533
4824,0.014300557293447395
4825,0.015390264422861628
4826,0.014476957322023812
4827,0.009703103711351725
4828,0.008000552539890642
4829,0.02534366431809542
4830,0.017992557125653442
4831,0.011123373931735635
4832,0.005861440828727874
4833,0.00021028949430256782
4834,0.0
4835,0.0
4836,0.0
4837,0.0
4838,0.0
4839,0.0
4840,0.0
4841,0.0
4842,0.0
4843,0.0009188444650045759
4844,0.0
4845,0.0
4846,0.0
4847,0.00013241609160171046
4848,0.00015142930647658198
4849,0.0
4850,0.0001888340767808051
4851,0.0
4852,0.0
4853,0.0006295655824825639
4854,0.0004276075366919542
4855,7.608247445789898e-05
4856,0.001344292936747024
4857,0.003695765365791001
4858,0.0034628860509379016
4859,0.0006519134912765603
4860,0.00317420578894188
4861,0.007203544406142468
4862,0.005732464028255836
4863,0.00767969441840172
4864,0.006698470730022631
4865,0.006838717750367554
4866,0.006179181806900874
4867,0.007326444208447111
4868,0.014197758664546926
4869,0.009125929975670783
4870,0.012627596577151384
4871,0.010449381119352875
4872,0.009267695459475821
4873,0.002099731108496316
4874,0.0003823626278649659
4875,0.004910178161587511
4876,0.0035160032889591563
4877,0.006405767674990795
4878,0.004580137923113211
4879,0.001788921661669012
4880,0.008949382323217445
4881,0.017019324978661758
4882,0.01610985796963797
4883,0.010659294276275103
4884,0.008780854074366743
4885,0.00655142710559971
4886,0.009668390178049963
4887,0.019343071086927986
4888,0.015531807370669667
4889,0.014307039271218274
4890,0.010989455008345944
4891,0.004820283940557104
4892,0.0008750351321395883
4893,0.0
4894,0.0
4895,0.0
4896,0.0
4897,0.0
4898,0.0
4899,0.0
4900,0.0
4901,0.0
4902,0.0003370146584597182
4903,4.068635873134169e-05
4904,0.0
4905,0.0006243893972613778
4906,0.0007487386302081334
4907,0.0
4908,0.0
4909,0.0
4910,0.0003530855494040137
4911,0.0
4912,1.613866409730148e-05
4913,0.0005742888095564207
4914,0.0007138191174249003
4915,6.210604196391018e-05
4916,0.0018279234466453838
4917,0.0017478698373902069
4918,0.001307257924254011
4919,0.00631878467135172
4920,0.006262373240879967
4921,0.0047658456422875264
4922,0.010772730297465154
4923,0.00878042633119135
4924,0.02829223491010088
4925,0.008088874141099755
4926,0.006988946654656174
4927,0.014472323876111205
4928,0.014067032528207074
4929,0.01513306304608261
4930,0.008931256387446743
4931,0.006142334850842784
4932,0.0024005738698149363
4933,0.004291256832330084
4934,0.00844804750126691
4935,0.011100335704059112
4936,0.0054954750810403685
4937,0.0070129447359853
4938,0.007324655378744141
4939,0.011451497625248238
4940,0.018634465625523244
4941,0.0229175494593659
4942,0.011775205223940538
4943,0.005905060569200513
4944,0.004937153839211118
4945,0.00683264870967805
4946,0.01198774821751144
4947,0.014341749875091975
4948,0.01527432473461387
4949,0.011904541716511112
4950,0.009123135700076513
4951,0.0097409020878884
4952,0.005348306056026942
4953,0.004738847021551255
4954,0.0011640890447589443
4955,0.0
4956,0.0
4957,0.0
4958,0.0
4959,0.0
4960,0.0
4961,0.0
4962,0.0
4963,0.0
4964,0.0
4965,0.0
4966,0.0
4967,0.0
4968,0.00013195413823449635
4969,0.0005023319403946397
4970,0.0
4971,0.00010511296536779295
4972,0.0
4973,0.00012937647485404332
4974,5.658829158771205e-05
4975,0.0
4976,9.194695845584428e-05
4977,0.0013941122467863894
4978,0.0010186521318820238
4979,0.0004476013732976129
4980,0.00035198348021025453
4981,0.00011505350075086907
4982,0.0026697543616475577
4983,0.0036352235667378363
4984,0.005036534058848394
4985,0.010407747757020643
4986,0.00870403914449822
4987,0.010780269984873189
4988,0.010220586781366198
4989,0.008452994080595883
4990,0.017520761676710968
4991,0.01604128171264098
4992,0.007503406368018691
4993,0.005554631188121953
4994,0.00024155513241234667
4995,0.0004656723189499231
4996,0.009640426677518615
4997,0.00982018401991822
4998,0.005920089372781066
4999,0.004037050031611621
5000,0.010952516301590748
5001,0.008531386919823442
5002,0.014054045682342519
5003,0.01864430719710166
5004,0.011748379395155162
5005,0.010454661132937713
5006,0.006008702604353464
5007,0.006630400961582413
5008,0.009540744902961334
5009,0.010473416638733139
5010,0.010043592658970963
5011,0.016647862489784063
5012,0.015632945341393777
5013,0.007511903849714238
5014,0.008372582611814951
5015,0.011115616990289207
5016,0.01106639233999826
5017,0.010731386084640361
5018,0.009522415755258104
5019,0.007429926629905275
