,Water_Consumption[BCM]
3772,0.00025499375702365743
3773,0.0008875384918906212
3774,0.001362127885242825
3775,0.0020085939192862824
3776,0.00385238561019112
3777,0.010216246678625496
3778,0.0035426090593335562
3779,0.004462118068741584
3780,0.0075464696010028144
3781,0.009398724511483363
3782,0.007034897652350989
3783,0.003267983900513987
3784,0.0009400657019462265
3785,0.0008279061926087462
3786,0.0017651108740197453
3787,0.0019177155303454125
3788,0.0
3789,9.934284772388116e-05
3790,0.0
3791,0.00015791413749970405
3792,0.0
3793,0.001498329981836154
3794,9.180052214139876e-05
3795,0.0009247674744054387
3796,0.005100180114011659
3797,0.014128790977099705
3798,0.014382164870106644
3799,0.006906508933537605
3800,0.0037132635073760718
3801,0.005898742639614332
3802,0.01716264157899548
3803,0.01726625703105815
3804,0.015177583246437129
3805,0.011891699776133033
3806,0.010292476886715519
3807,0.016167660130474715
3808,0.00861327012426431
3809,0.0
3810,0.0
3811,0.0
3812,0.0
3813,0.0
3814,0.0
3815,0.0
3816,0.0
3817,0.0
3818,0.0
3819,0.0
3820,0.0
3821,0.0
3822,0.0
3823,1.3174100469103666e-05
3824,0.00014956948512369323
3825,0.004051416792114067
3826,0.003414455739305001
3827,0.003268658065923372
3828,0.005072943631680043
3829,0.002509091925243068
3830,0.004092163231097425
3831,0.006696445167161284
3832,0.004383642388490746
3833,0.007804887806022665
3834,0.00375311664279006
3835,0.0014557320698536016
3836,7.839976578188904e-05
3837,0.006459039578951225
3838,0.003548231644247928
3839,7.72665360742935e-05
3840,0.0005962218660740268
3841,0.0003728416835020068
3842,5.310091586196565e-05
3843,9.908373892030511e-05
3844,0.0
3845,0.0
3846,0.0008912990989383305
3847,0.006265534772187466
3848,0.006230494745632435
3849,0.0036974663431515566
3850,0.01326097590839761
3851,0.00696982979037958
3852,0.005786750931958729
3853,0.010935578355814652
3854,0.01131093778575075
3855,0.015078227567868046
3856,0.005402468093408273
3857,0.004008696363793248
3858,0.007510938855720276
3859,0.0665102970816828
3860,0.015132476919844273
3861,0.0030930997449900685
3862,0.0
3863,0.0
3864,0.0
3865,0.0
3866,0.0
3867,0.0
3868,0.0
3869,0.0
3870,0.0
3871,0.0
3872,0.0
3873,2.164424549849944e-05
3874,7.326640134951945e-05
3875,0.00015934148370253724
3876,9.750024519811593e-05
3877,0.0005281872466436349
3878,0.0012143674730759957
3879,0.002837210963302541
3880,0.005780053486840368
3881,0.006751089752587926
3882,0.007847478639092876
3883,0.0077880826896453694
3884,0.005547662063295314
3885,0.006040525797870179
3886,0.001399439444335277
3887,0.0002956119113830521
3888,0.0006660694111977666
3889,0.0041283232505201556
3890,0.0020539494565398626
3891,0.0016313684787648036
3892,2.8472976402778037e-06
3893,0.0032422357739012022
3894,0.0
3895,0.0
3896,0.0
3897,0.0
3898,0.004222102768867578
3899,0.008877137126394858
3900,0.007872547903014069
3901,0.01748707159377554
3902,0.015373116969034525
3903,0.013354202576998642
3904,0.007718101929141317
3905,0.016524196849451587
3906,0.0037358756404698035
3907,0.00415551508103624
3908,0.005275015374890085
3909,0.0030677881569867995
3910,0.0027244060916733876
3911,0.041348193660974614
3912,0.01818188641793264
3913,0.0
3914,0.0
3915,0.0
3916,0.0
3917,0.0
3918,0.0
3919,0.0
3920,0.0
3921,0.0
3922,0.0
3923,0.0
3924,0.0
3925,0.0
3926,0.0
3927,6.662288007450924e-05
3928,0.00010780002379307784
3929,0.0006949983151391992
3930,0.0018647705436529787
3931,0.004850494935506598
3932,0.0045815448910113375
3933,0.002905638608404962
3934,0.008382570300544534
3935,0.006674693429162195
3936,0.008677620365168537
3937,0.0011130572418572285
3938,0.000712977380696752
3939,0.002350727340745456
3940,0.008056898362415044
3941,0.0014910945680614582
3942,0.0001703527685975313
3943,0.0
3944,0.0009678966816338015
3945,0.0003210423583734854
3946,0.0007140543295502284
3947,0.0
3948,0.0
3949,0.0031596418553972373
3950,0.005279981403326767
3951,0.0017773611565062208
3952,0.009960866996106951
3953,0.011795121420737015
3954,0.013626114265105262
3955,0.012838040623362381
3956,0.017731889482769148
3957,0.003809527482621356
3958,0.006893214115052416
3959,0.0064480026167656026
3960,0.009373249168234595
3961,0.006884768990474278
3962,0.0043567924763675105
3963,0.02131772152083989
3964,0.0005881419234265641
3965,0.0
3966,0.0
3967,0.0
3968,0.0
3969,0.0
3970,0.0
3971,0.00023160261965501574
3972,0.0
3973,0.0
3974,0.0
3975,0.0
3976,0.0
3977,0.0001475755212918247
3978,0.00017631808038312346
3979,0.0002611863390995692
3980,0.00012615774856004227
3981,0.0004578259113316392
3982,0.002028434919212758
3983,0.00501057002254782
3984,0.0009115188044894371
3985,0.0037861190359762906
3986,0.007186732078133546
3987,0.00896666954239626
3988,0.0041242912214967285
3989,0.00026890838292022704
3990,0.0045636178600817826
3991,0.008880121423243958
3992,0.0030615321597990703
3993,0.0
3994,0.0023461864071528697
3995,0.01013156836023854
3996,0.006574565599924086
3997,0.0005893519153699092
3998,0.0
3999,0.0
4000,0.0019687471215589884
4001,0.002507911317842262
4002,0.002244937218540748
4003,0.000957587555620788
4004,0.0003612010491277462
4005,0.0033807117741262442
4006,0.009312094411301595
4007,0.013972976128348018
4008,0.017142045330620127
4009,0.009140942533850262
4010,0.00647561574975692
4011,0.006791674623796696
4012,0.008734123808178442
4013,0.0076316333160018415
4014,0.014584450594421667
4015,0.008477820928728947
4016,0.0
4017,0.0
4018,0.0
4019,0.0
4020,2.1047258546837175e-05
4021,4.161958639584935e-05
4022,0.0
4023,0.0
4024,0.0
4025,0.0
4026,0.0
4027,0.0
4028,0.0
4029,6.185192059939523e-05
4030,0.00014042142075250746
4031,0.0
4032,0.00027810096062164607
4033,0.001636516532352236
4034,0.004021290961887115
4035,0.010200532741437496
4036,0.014252085668225226
4037,0.009016150558887579
4038,0.00956425586724489
4039,0.0017172528036983527
4040,0.0011655753087631573
4041,0.004673183152407481
4042,0.0008008904062895033
4043,0.000490804431544247
4044,0.0028260909791009213
4045,0.011719166361375518
4046,0.010017838060669549
4047,0.0024050897688881532
4048,0.0006917264318869231
4049,5.2929527446912455e-05
4050,0.0003647002847213014
4051,0.0004971655309876894
4052,0.0020012582891519946
4053,0.010856831814111402
4054,0.002813759127130764
4055,0.0013362996490598998
4056,0.005620145508866981
4057,0.012352176134305498
4058,0.006393271129816549
4059,0.003919347115582507
4060,0.004848565636906277
4061,0.004430312424161783
4062,0.007625053721360561
4063,0.007558005589358903
4064,0.020700621771131803
4065,0.01890729671753619
4066,0.0002624858809377343
4067,0.00011325181837357503
4068,1.103532817958025e-05
4069,0.0
4070,0.0
4071,0.0
4072,0.0
4073,0.0
4074,0.0
4075,3.2459609586864793e-05
4076,0.0
4077,0.0
4078,0.0
4079,0.0
4080,0.00014005447467192115
4081,7.336066446811209e-06
4082,0.00028866994455841095
4083,0.0028305887932863682
4084,0.006936442242020419
4085,0.007704448127172461
4086,0.010008436389213336
4087,0.005385408719448853
4088,0.006526387985859149
4089,0.0009548607768628367
4090,0.0006578591334195558
4091,0.009439970421194058
4092,0.009907589473457436
4093,0.0033471242210448607
4094,0.003946229268938667
4095,0.05378401393941063
4096,0.14414814678894183
4097,0.011393662927968905
4098,0.0
4099,0.0
4100,7.403027385341593e-05
4101,0.0
4102,0.0015525918803062507
4103,0.010901414026223927
4104,0.005427018613874218
4105,0.0004159892968989165
4106,0.017787113711298135
4107,0.007911939125233759
4108,0.011773839422069186
4109,0.009465386570394559
4110,0.0075617513006855045
4111,0.0066050018804270786
4112,0.0068015897663860694
4113,0.004354727370489447
4114,0.005003910431135947
4115,0.01684314858466405
4116,0.00815224958406927
4117,0.0
4118,0.0
4119,0.0
4120,0.0
4121,0.0
4122,0.0
4123,0.00020577253900736655
4124,5.410530807794302e-05
4125,0.0
4126,0.0
4127,0.0
4128,0.0
4129,3.2325412572582875e-05
4130,4.3066400369747694e-05
4131,0.0003294462124123436
4132,0.000750905760145233
4133,0.005164892969491499
4134,0.010147267783823886
4135,0.00937620554633672
4136,0.0060970201650732
4137,0.0038428227624035145
4138,0.00014351126715597944
4139,0.0012231233671922425
4140,0.007621960177817563
4141,0.005700220257791308
4142,0.007521420426407435
4143,0.0075048587272534655
4144,0.04228592615139249
4145,0.1271198922127047
4146,0.012282629358439393
4147,0.0
4148,0.002459709401197731
4149,0.0009491862467294046
4150,0.002490393382704061
4151,0.026846586430442777
4152,0.018978591898279225
4153,0.004237078765377511
4154,0.0023250837021643526
4155,0.006348557515390339
4156,0.001754352628955145
4157,0.005352438246311548
4158,0.012647909516247884
4159,0.004011871030213276
4160,0.009327772489720203
4161,0.005933195421141831
4162,0.005357521681158459
4163,0.0049235835904470615
4164,0.012353294239978614
4165,0.011401302296417481
4166,1.2679775015647841e-05
4167,0.0
4168,0.0
4169,0.0
4170,0.0
4171,0.0
4172,0.0
4173,0.0
4174,0.0
4175,2.15998308607448e-05
4176,0.0
4177,0.0
4178,0.000328318949752208
4179,0.00032557084152853627
4180,0.00040508237794736294
4181,0.002604319793640568
4182,0.0023852405961769943
4183,0.004858576366098433
4184,0.007287530061056503
4185,0.0063606287414973255
4186,0.006233257270634994
4187,0.001940708259250141
4188,0.00045201062404059305
4189,0.0019974373691234075
4190,0.005244410079544934
4191,0.00922309033847618
4192,0.013312589864365168
4193,0.013646050872498384
4194,0.011587109387315539
4195,0.0010455620710865094
4196,3.17994764682869e-05
4197,0.00032856680806249113
4198,0.0019862899240219254
4199,0.002782686685204874
4200,0.008334328478384832
4201,0.0020743629450321833
4202,3.225957670496604e-05
4203,0.0013887664816975387
4204,0.0022991571833970745
4205,0.004136818475282788
4206,0.005233718304150809
4207,0.002893877104689979
4208,0.0028025515166479
4209,0.0021710668090149073
4210,0.01061794620299259
4211,0.005919402565186527
4212,0.0064727731845995486
4213,0.004039656638790432
4214,0.014710743031823847
4215,0.002219992132079455
4216,0.0
4217,0.0
4218,0.0
4219,0.0
4220,0.0
4221,0.0
4222,0.0
4223,0.0
4224,0.0
4225,0.0
4226,3.530667174365649e-05
4227,0.0019884130168412897
4228,0.00029034943752455074
4229,0.0003297973432111289
4230,0.0022588021113410257
4231,0.0025485627352614094
4232,0.0017517751482260659
4233,0.005237857304005328
4234,0.007288239093502675
4235,0.006099974737400419
4236,0.002946326286987992
4237,0.0001567644746408894
4238,0.0012234467611855048
4239,0.006663579065310125
4240,0.007997452671258929
4241,0.011716292620575771
4242,0.01803626911885429
4243,0.013557511380267923
4244,0.003975728781374437
4245,0.0003777411250105967
4246,0.0
4247,0.0003475418334274105
4248,0.0021604711678458706
4249,0.002731132528354585
4250,2.1087231182285717e-05
4251,0.0
4252,4.909024135960729e-05
4253,0.0006987636501577216
4254,0.007183552776465288
4255,0.007684480028686914
4256,0.0008461048294773321
4257,0.0012042026185396805
4258,0.002173880506644671
4259,0.004131378496137733
4260,0.0036154605801369645
4261,0.006115649873454115
4262,0.005508144642892192
4263,0.028354727699254005
4264,0.10192957378389106
4265,0.0036279771696311066
4266,0.0
4267,0.00030782087554056777
4268,0.0
4269,0.0
4270,0.0
4271,0.0
4272,0.0
4273,0.0
4274,0.0
4275,1.536877371793664e-05
4276,0.00018125034651312284
4277,0.00025008588161987643
4278,0.0007988149175150683
4279,0.0035798114402512543
4280,0.000716203258781231
4281,0.0007572801991006954
4282,0.002510403475644409
4283,0.0044687916422428186
4284,0.0009372119845448831
4285,0.004688647806347679
4286,0.0012956240097394688
4287,0.0009351036891969188
4288,0.005894774202588932
4289,0.011767066678905903
4290,0.012694197198408917
4291,0.007011410661198335
4292,0.013317212969763553
4293,0.010505815642729552
4294,0.0006117355141208423
4295,2.6089813001160927e-05
4296,0.00045167965907648444
4297,0.002773611071509004
4298,0.0028552154796009075
4299,0.0
4300,0.0
4301,0.00012628159484574748
4302,0.002007780512153347
4303,0.021204487500773382
4304,0.018990466756512836
4305,0.007926802020905973
4306,0.003387786021241235
4307,0.06278038272928868
4308,0.007702527162277414
4309,0.008240931353907369
4310,0.038641807481655514
4311,0.09414202041728281
4312,0.071143188523296
4313,0.16761676505708237
4314,0.0483807400957434
4315,0.0
4316,0.0
4317,0.0
4318,0.0
4319,0.0
4320,0.0
4321,0.0
4322,5.39952435024581e-05
4323,0.0
4324,3.232601671170863e-05
4325,8.741734274184003e-05
4326,0.0005358791257397233
4327,0.0011694237707258555
4328,0.0028033951024258857
4329,0.001324180356027279
4330,0.0011577326521561727
4331,0.00020000363809473992
4332,0.0
4333,0.0020412985877971625
4334,0.0020014654081489686
4335,0.0012139167266851465
4336,0.002996872473335367
4337,0.012900236161971071
4338,0.0147438570465288
4339,0.008765986176350991
4340,0.013112981972608795
4341,0.012761641217850278
4342,0.008489999378528781
4343,0.00023725097792010958
4344,0.0005888338617592798
4345,0.007259000960746071
4346,0.0026473944690407394
4347,0.0
4348,2.106569103165016e-05
4349,0.001166071444838554
4350,0.0038520967367125167
4351,0.019503754169994645
4352,0.024198467681747597
4353,0.01413182887886464
4354,0.004333075874411003
4355,0.012433315369463935
4356,0.008206300554762581
4357,0.0044731959839501316
4358,0.014645689895580388
4359,0.035436285666553644
4360,0.015447477149445657
4361,0.1144083218946809
4362,0.12837240939341235
4363,0.00024301942733932018
4364,0.0
4365,0.0
4366,0.0
4367,0.0
4368,0.0
4369,5.045756259389329e-05
4370,0.0
4371,0.0
4372,0.0
4373,0.0
4374,2.1536524517307465e-05
4375,0.0
4376,0.00032719624740169714
4377,0.0003068691401446761
4378,0.00028737200177674643
4379,0.00010830394755657309
4380,2.1420625042359902e-05
4381,0.00011814361231835788
4382,0.0010584951520698736
4383,0.003038212655326019
4384,0.004401020687031914
4385,0.0009437696334947147
4386,0.0021148531434494193
4387,0.010316176235593449
4388,0.0076872306697256965
4389,0.01063327535199648
4390,0.007387534062129246
4391,0.007086587143179097
4392,0.006535177801581614
4393,0.013594929571707383
4394,0.020364109526967874
4395,0.0045137020640595256
4396,9.84910582948862e-05
4397,0.0005458880606407324
4398,0.004572058180892977
4399,0.007808012442682807
4400,0.01830718071072346
4401,0.011978530684228012
4402,0.005661700967630275
4403,0.010448830407360681
4404,0.01379244213263122
4405,0.010979067535522883
4406,0.003638003440715023
4407,0.01019859899253291
4408,0.017657013028911983
4409,0.00847680050518391
4410,0.004124701892301864
4411,0.06670380317900343
4412,0.05189032705004416
4413,0.0
4414,0.0
4415,0.0
4416,0.0
4417,0.0
4418,0.00020183892274112914
4419,0.0001138330218349999
4420,0.0
4421,0.0
4422,0.0
4423,5.015666793745522e-07
4424,2.6180720667674774e-07
4425,0.0
4426,0.0001104463170503437
4427,0.0001901101712403675
4428,7.03214775208794e-05
4429,4.284146907186728e-05
4430,0.0001177275305851108
4431,0.0
4432,0.0014958770472327703
4433,0.002513741921150392
4434,0.0016199736255842422
4435,0.0015548465430262875
4436,0.008254491398299021
4437,0.012300100602216401
4438,0.009554307596881079
4439,0.006411084185297943
4440,0.0066931458280634435
4441,0.011409713689985505
4442,0.004737508251127281
4443,0.011523938817382106
4444,0.0069091765953903685
4445,0.0023605537268669677
4446,0.002341023971925148
4447,0.01024477726170348
4448,0.008054512462592766
4449,0.028047471235010363
4450,0.020972771689074843
4451,0.014076927094587025
4452,0.0112808188232089
4453,0.004153001496878473
4454,0.008327152074477026
4455,0.0014582863232704974
4456,0.0026284903597648583
4457,0.0036483102343611643
4458,0.002671633787604993
4459,0.007534246505680832
4460,0.009586681133235998
4461,0.02215469911709324
4462,0.0013736069526685936
4463,0.0
4464,0.0
4465,0.0
4466,0.0
4467,0.0
4468,0.0
4469,0.0001312163446824843
4470,0.0
4471,0.0
4472,0.0
4473,0.0
4474,4.350936783543827e-07
4475,0.0
4476,0.0003514567837671361
4477,0.0
4478,4.2897402882867034e-05
4479,0.00010708057111385892
4480,0.00021090677982121118
4481,7.62309181131194e-05
4482,0.00012463025784374235
4483,0.0001046577171268716
4484,0.0009517877937837452
4485,0.0011594150946641038
4486,0.0038544698315633387
4487,0.011802189327704944
4488,0.011524464251090756
4489,0.016614791154693786
4490,0.012719072397972314
4491,0.012478875625219717
4492,0.008380483702320788
4493,0.008914004994128252
4494,0.012590917961597394
4495,0.00936337630477822
4496,0.006809160037868696
4497,0.016778765618299923
4498,0.024046884710652403
4499,0.02806246857926665
4500,0.02506421544716648
4501,0.021244023951626948
4502,0.00792909193322451
4503,0.009875825513234755
4504,0.007247352746113056
4505,0.009835808674001766
4506,0.006884055939504741
4507,0.0026860407702609637
4508,0.0022224363762430276
4509,0.006543556089778271
4510,0.017079363722481825
4511,0.016331912970212106
4512,0.01722717118252274
4513,0.0
4514,0.0
4515,0.0
4516,0.0
4517,0.0
4518,0.0
4519,0.0
4520,0.0
4521,0.0
4522,0.0
4523,0.0
4524,0.0
4525,7.517593814073003e-05
4526,0.0002683335581712041
4527,2.144573872937357e-05
4528,2.1413322796664655e-05
4529,0.0005482677123419136
4530,0.0005492647318239757
4531,0.00022751219847405688
4532,0.0005881636176620031
4533,0.0011357957257218856
4534,0.0022204926450149747
4535,0.0036178835572030486
4536,0.010705172510514803
4537,0.013572609238925809
4538,0.01685075183063765
4539,0.015934819412691235
4540,0.017915620034723172
4541,0.009058513040647663
4542,0.00939621783214472
4543,0.008897861332878792
4544,0.009203064578068017
4545,0.014714584057466245
4546,0.020889785599270065
4547,0.018543202703951725
4548,0.017123032806776156
4549,0.021077146972589108
4550,0.010649798269223174
4551,0.00548326461857852
4552,0.013561178547969892
4553,0.012690867905136205
4554,0.008383948730713435
4555,0.007163776655442297
4556,0.004697362016604016
4557,0.005711092936105294
4558,0.014324679453254462
4559,0.015908324954386478
4560,0.009743675977453275
4561,0.028556409541299257
4562,0.025084052214470243
4563,0.0
4564,0.0
4565,0.0
4566,0.0
4567,0.0
4568,0.0
4569,0.0
4570,0.0
4571,0.0
4572,0.0
4573,3.228316860040222e-05
4574,9.675139989256648e-05
4575,0.0
4576,0.0
4577,0.0
4578,0.0
4579,0.00039852715461796386
4580,0.0
4581,0.0
4582,7.601176113256163e-05
4583,0.0005851548825508945
4584,0.0007242645161322878
4585,0.0011341775072053833
4586,0.0047091080357117565
4587,0.011471726819199616
4588,0.0110818921169655
4589,0.013547342432723045
4590,0.011502825969357307
4591,0.018835634033052273
4592,0.01580879699509959
4593,0.008168634925713854
4594,0.006561553147103678
4595,0.015053425231958082
4596,0.020196580670190267
4597,0.02146857671584327
4598,0.021226966877744894
4599,0.016398340391563463
4600,0.010450501672697966
4601,0.03325696371902449
4602,0.01582376244217244
4603,0.012874025177017604
4604,0.010834877025619312
4605,0.00549346430605477
4606,0.005203911142003705
4607,0.005700861995394923
4608,0.008713631468510936
4609,0.010640122019653
4610,0.010228349982777826
4611,0.016931498684248904
4612,0.11721548598282788
4613,0.01788446302313633
4614,0.0
4615,0.0
4616,0.0
4617,0.0
4618,0.0
4619,0.0
4620,0.0
4621,0.0
4622,0.0
4623,0.0
4624,2.753826304752493e-05
4625,9.680326943323949e-05
4626,0.0001362797154192702
4627,0.0
4628,0.0
4629,0.0
4630,0.04340506256345833
4631,0.0277781922090946
4632,0.01376471786890476
4633,6.055781527961281e-07
4634,0.00013864345420511035
4635,0.0016151516225984986
4636,0.0032390116658553084
4637,0.0009894975641869383
4638,0.012705347978429978
4639,0.012542138533461929
4640,0.009475058179773559
4641,0.010577945770854948
4642,0.013999944995384971
4643,0.019232349592226323
4644,0.014510313831192969
4645,0.0034626352982660077
4646,0.011367613053239559
4647,0.007596954674885768
4648,0.016976734174469644
4649,0.016577918145226803
4650,0.013831581868214487
4651,0.015033129240754206
4652,0.07022899126135229
4653,0.01594757117245417
4654,0.011556860982468295
4655,0.013697694749032804
4656,0.009786552423548357
4657,0.007026438619029491
4658,0.008288294084578766
4659,0.010763084607469907
4660,0.013110312796197376
4661,0.019673227745561815
4662,0.01935752592437198
4663,0.06738012155973838
4664,0.1540313918245464
4665,0.03373643576967208
4666,0.0
4667,0.0
4668,0.0
4669,0.0
4670,0.0
4671,0.0
4672,0.0
4673,0.00017624735844609812
4674,0.0
4675,0.0
4676,7.652458317966778e-05
4677,0.0
4678,0.0
4679,0.0
4680,0.0
4681,0.0
4682,0.0001708556090304797
4683,0.013686505146909373
4684,3.380627972874735e-05
4685,0.00031671379598119013
4686,0.0
4687,8.501805042362017e-05
4688,0.003323420121551902
4689,0.00083273397527876
4690,0.009124341988355416
4691,0.014004538241525179
4692,0.008355267626926451
4693,0.008216482649093651
4694,0.013833554262314097
4695,0.015682480530622135
4696,0.0141993594448668
4697,0.0010240798996271443
4698,0.016707949647842592
4699,0.0071725253519869985
4700,0.018270776748716296
4701,0.015711545065221953
4702,0.003711889384065382
4703,0.00935059010376692
4704,0.021477562286145675
4705,0.014397747223696732
4706,0.008576762070683879
4707,0.010277380078509804
4708,0.012059999079437623
4709,0.013560186433017209
4710,0.012395797577817218
4711,0.013448066488590114
4712,0.011932944053237832
4713,0.0071607977135452845
4714,0.015048237558757494
4715,0.017392385722872494
4716,0.07329447289722449
4717,0.11270577051841246
4718,0.005682840786605431
4719,0.0006026809909073258
4720,0.0
4721,0.0
4722,0.0
4723,0.0
4724,0.0
4725,0.0
4726,0.0
4727,0.0
4728,0.0
4729,0.0
4730,6.460246242763167e-05
4731,0.0
4732,0.0
4733,0.0
4734,7.415771007420038e-07
4735,0.0
4736,0.0
4737,0.00031168193607677145
4738,0.0
4739,7.47224494106038e-05
4740,0.00014579285913131674
4741,0.0
4742,0.002856448943340411
4743,0.002275279727464913
4744,0.006926098815414519
4745,0.01097480134073861
4746,0.014135861847163058
4747,0.004704974461846865
4748,0.008219541869125952
4749,0.012215805797829382
4750,0.01416819009275802
4751,0.0036065100509112165
4752,0.008942249090392387
4753,0.010091541103580749
4754,0.04806308209975731
4755,0.01721157814151145
4756,0.030758378580684507
4757,0.02142327118330399
4758,0.03786280291740203
4759,0.011056470799494757
4760,0.008158300944606558
4761,0.008206630538381499
4762,0.008940453257409997
4763,0.013687825956763593
4764,0.012025535841571254
4765,0.010249348956090656
4766,0.015681253490599158
4767,0.020434099442164656
4768,0.020798114115583244
4769,0.021222818718937435
4770,0.02001427650941229
4771,0.016912472992126323
4772,0.015046680624626205
4773,0.1074223622293534
4774,0.020106785607898865
4775,0.0005491164389679739
4776,0.0
4777,0.0
4778,0.0
4779,0.0
4780,0.0
4781,0.0
4782,0.0
4783,0.0
4784,0.0
4785,0.0
4786,0.0
4787,1.3343188949855493e-05
4788,0.0
4789,2.179065569153629e-05
4790,0.0
4791,0.0
4792,0.0
4793,0.0009673969529530519
4794,0.0012874441551221699
4795,0.0002477279415012944
4796,0.000908234414887665
4797,0.00015633264578434125
4798,0.00072098005857442
4799,0.0016687292065359046
4800,0.006085201652665673
4801,0.010824847105497963
4802,0.007403344734589914
4803,0.01000614525845041
4804,0.021478657294932407
4805,0.011141826598018014
4806,0.01312518960935499
4807,0.007099812528218086
4808,0.005618582648979144
4809,0.005809007151040159
4810,0.018667487034986618
4811,0.021336749942885733
4812,0.0025606653122852026
4813,0.01781024221523187
4814,0.05550291618087244
4815,0.012073704120236728
4816,9.637434604689883e-05
4817,0.006978294195461709
4818,0.01207060232477793
4819,0.014497225933728927
4820,0.015621771044103568
4821,0.009637596517657502
4822,0.009695853322646546
4823,0.011775900173230283
4824,0.018903979469075613
4825,0.020344468869526525
4826,0.019137163564640954
4827,0.0128265821801051
4828,0.01057597112139494
4829,0.06365590412542255
4830,0.03992140092488685
4831,0.014704044612913868
4832,0.0077482684633727265
4833,0.0002779827527896095
4834,0.0
4835,0.0
4836,0.0
4837,0.0
4838,0.0
4839,0.0
4840,0.0
4841,0.0
4842,0.0
4843,0.0014536612865185237
4844,0.0
4845,0.0
4846,0.0
4847,0.00017504150542167662
4848,0.0002001751709327673
4849,0.0
4850,0.0002496207271699721
4851,0.0
4852,0.0
4853,0.0008322259476657083
4854,0.0005652565790670689
4855,0.0001005738102086142
4856,0.001777027674881822
4857,0.0048854510466837696
4858,0.004577606695137236
4859,0.0008617677620404571
4860,0.004195998787562844
4861,0.009522402013010235
4862,0.007577773374399677
4863,0.010151827137587261
4864,0.009142475414547857
4865,0.00908576056895075
4866,0.008168291879566346
4867,0.009684863887176846
4868,0.018768089438337156
4869,0.012063613281375424
4870,0.025394384840557206
4871,0.013813090083930144
4872,0.01225101379593453
4873,0.0027756452389293557
4874,0.0005054471038141366
4875,0.006490789502216484
4876,0.004647822642418388
4877,0.008467816891806059
4878,0.006054507631233334
4879,0.002364784649299726
4880,0.011830234041055841
4881,0.02249793230936305
4882,0.021464990005899777
4883,0.014090575354421304
4884,0.01160745569117344
4885,0.008660364834463502
4886,0.012780694183758535
4887,0.027689670333731528
4888,0.020531575212618607
4889,0.019116732731582868
4890,0.014527016506502979
4891,0.006371957873918614
4892,0.0011567133946777115
4893,0.0
4894,0.0
4895,0.0
4896,0.0
4897,0.0
4898,0.0
4899,0.0
4900,0.0
4901,0.0
4902,0.0005331752877128286
4903,5.378350468069876e-05
4904,0.0
4905,0.0008255813317926753
4906,0.0009897614059868748
4907,0.0
4908,0.0
4909,0.0
4910,0.0004667455847905423
4911,0.0
4912,2.133378220815819e-05
4913,0.0007591553002028034
4914,0.0009436011243154162
4915,8.209829296158018e-05
4916,0.0024163413073600704
4917,0.0023105180338517935
4918,0.0017280709033771424
4919,0.00835283361659447
4920,0.008278263059547169
4921,0.006299995610371651
4922,0.0142405270081665
4923,0.013521093733033947
4924,0.09349910574997741
4925,0.010692723895547172
4926,0.009238724153122525
4927,0.01936637380390396
4928,0.018603840466825585
4929,0.026127358412737844
4930,0.011806273274308374
4931,0.008119583700820113
4932,0.0031733308162594843
4933,0.005672634247063147
4934,0.011167516988369503
4935,0.014673590262494918
4936,0.007264496478917303
4937,0.009270447338970044
4938,0.00968249922408822
4939,0.015137792993357872
4940,0.02463299495072803
4941,0.04591053300406283
4942,0.01556570371558315
4943,0.0078059296203067275
4944,0.006526448787760182
4945,0.009032113104175576
4946,0.01606208270062
4947,0.018958432152401745
4948,0.020199740062587575
4949,0.015736674283371905
4950,0.012059919514245853
4951,0.012876548046424246
4952,0.007090372843968831
4953,0.006264305996210551
4954,0.0015388152329127878
4955,0.0
4956,0.0
4957,0.0
4958,0.0
4959,0.0
4960,0.0
4961,0.0
4962,0.0
4963,0.0
4964,0.0
4965,0.0
4966,0.0
4967,0.0
4968,0.0001744308469144388
4969,0.0006640716368556343
4970,0.0
4971,0.0001662943558848798
4972,0.0
4973,0.00017102342057276752
4974,7.480435065662345e-05
4975,0.0
4976,0.00012154515234799033
4977,0.001842884074378868
4978,0.0013465614375777766
4979,0.000591686533434974
4980,0.00046528875391431683
4981,0.00015208980820882333
4982,0.0035291618784105494
4983,0.004805420534387138
4984,0.006657820005895584
4985,0.013758054730369638
4986,0.011505913644429686
4987,0.014250493759324512
4988,0.013510645684093865
4989,0.011174055896760147
4990,0.03880232353638176
4991,0.021205051938246594
4992,0.00991879106656567
4993,0.007342695237944205
4994,0.00031931295893378745
4995,0.0006155746084650697
4996,0.012743729090085552
4997,0.012981351235880864
4998,0.007825796272249146
4999,0.005336596983404677
5000,0.014478187042043275
5001,0.01127768378991641
5002,0.018578114515732103
5003,0.024646004574286343
5004,0.01553024251598137
5005,0.013820069760760636
5006,0.007942934554062864
5007,0.008764760776625479
5008,0.01261195924496663
5009,0.01384486275932799
5010,0.013276676252885785
5011,0.022006894154752585
5012,0.02066527001086178
5013,0.009930023930867053
5014,0.011069250862550062
5015,0.014693790672536785
5016,0.014631325197139717
5017,0.014235124685851282
5018,0.01482362518245238
5019,0.012766894320239332
5020,0.0018312322250483473
5021,0.0
5022,0.0
5023,0.0
5024,0.0
5025,0.0
5026,0.0
5027,0.0
5028,0.0
5029,0.0
5030,0.0
5031,0.0
5032,0.0
5033,0.00029276625746136383
5034,0.0011914331449102273
